label,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20
A,0.147387087,0.750159621,0.275586694,0.670729041,0.348373353,0.490805447,0.356740534,0.331687331,0.383630574,0.230650917,0.277423799,0.35482502,0.294558525,0.23926352,0.29487139,0.382016361,0.280684054,0.426919878,0.192777276,0.352214485,0.208143398,0.244196922,0.22024782,0.408044785,0.204965219,0.42808336,0.110602409,0.370420784,0.121395193,0.273485065,0.146155357,0.432251185,0.139549509,0.456090003,0.024148092,0.39955616,0.031941205,0.31325841,0.065681837,0.419574916,0.070059359,0.454793721
A,0.138014451,0.733214021,0.261724621,0.680066824,0.343911558,0.506637633,0.364179611,0.339229822,0.401060402,0.229786649,0.300155371,0.32794866,0.303873599,0.219292447,0.282699853,0.365076691,0.275740325,0.408957094,0.210747421,0.319449991,0.209803492,0.214656368,0.202748373,0.387961,0.209008038,0.402215779,0.126280233,0.329041183,0.119652122,0.240398288,0.128136426,0.400978088,0.14495264,0.415344685,0.045160055,0.346726179,0.039748609,0.278099149,0.054097593,0.388236821,0.068974271,0.414078623
A,0.112645373,0.717995644,0.236125693,0.68493259,0.326791167,0.509305596,0.348859459,0.339460403,0.393624842,0.23873879,0.288213223,0.318427116,0.282954037,0.226709202,0.253694803,0.381124765,0.252847284,0.417393953,0.19778581,0.300178468,0.190301567,0.215790927,0.176062465,0.39510566,0.190266401,0.402104706,0.113252915,0.302713662,0.101296298,0.230799139,0.101490624,0.389824063,0.12217547,0.398948699,0.034702927,0.313070118,0.027354971,0.261949837,0.032846451,0.367894739,0.04553391,0.384795666
A,0.101892635,0.636456192,0.202576369,0.616758466,0.284288824,0.494901657,0.3048262,0.350086093,0.34294045,0.2543253,0.270314664,0.298240215,0.243014216,0.23177214,0.218307555,0.361094832,0.228279456,0.388099283,0.193656251,0.2708731,0.168425009,0.207279414,0.151767924,0.363977879,0.174037501,0.372404933,0.122376963,0.258233219,0.09266904,0.208011717,0.087973289,0.343419343,0.117452867,0.356918722,0.055570826,0.250468582,0.034867682,0.21190156,0.034970582,0.298452884,0.055888608,0.316713214
A,0.158761337,0.534399033,0.221268699,0.515048146,0.270924568,0.446542621,0.28472349,0.348334014,0.293252945,0.268594116,0.323012233,0.301917791,0.265504032,0.242658556,0.234380662,0.319423288,0.240338504,0.364275664,0.269550741,0.259088784,0.213087931,0.216404587,0.184935585,0.32116586,0.211027682,0.337047845,0.218442529,0.233590245,0.16442138,0.200893611,0.14717944,0.292132437,0.175493568,0.31797713,0.166380197,0.213147163,0.127050728,0.190026134,0.118637547,0.257870317,0.141530931,0.289145052
A,0.170564398,0.490968198,0.214455649,0.486067057,0.25589487,0.438566715,0.251514435,0.353284299,0.247111008,0.283333063,0.318056107,0.296148539,0.248086914,0.255749792,0.210665226,0.312406003,0.207310393,0.357033074,0.277806342,0.245695725,0.196927413,0.222572684,0.167685077,0.304318696,0.185796797,0.3329781,0.235067531,0.221981585,0.163010329,0.19903475,0.143604547,0.276636422,0.163916588,0.309964925,0.18966122,0.215219915,0.142176434,0.193918377,0.129700005,0.25029254,0.1453031,0.28112188
A,0.189315468,0.467880189,0.223586202,0.472706854,0.259282082,0.433575183,0.263768792,0.363158286,0.263890505,0.305411965,0.322714239,0.313807964,0.254573047,0.267632484,0.227115422,0.319833636,0.232946426,0.35438931,0.29852879,0.267879546,0.224038363,0.23989743,0.202904999,0.306516945,0.220476136,0.330333561,0.268679619,0.245469123,0.202986807,0.219605833,0.187725753,0.283649504,0.204439595,0.309727371,0.236472219,0.237981588,0.190863669,0.220004186,0.180837587,0.272022009,0.193743542,0.298948854
A,0.210720003,0.459236503,0.238971472,0.467231989,0.272920519,0.434334725,0.282416344,0.373859078,0.284331143,0.323310673,0.339722216,0.329574436,0.287930846,0.290536553,0.25522095,0.321671963,0.249550045,0.348287761,0.320352882,0.285078734,0.251376688,0.264593571,0.227386758,0.317034721,0.240242288,0.339061469,0.292495131,0.263539404,0.232174039,0.243082672,0.216199845,0.294751316,0.229731381,0.317517966,0.261392206,0.256592572,0.221607134,0.235500202,0.209997714,0.276860535,0.219846025,0.30032298
A,0.253729492,0.453215033,0.279646814,0.451766729,0.312693059,0.414076805,0.32776764,0.354910135,0.343937665,0.308425575,0.37576887,0.343700647,0.339655519,0.292175382,0.309281588,0.318436086,0.302893698,0.343929589,0.356655627,0.311500728,0.309237957,0.272567421,0.285030782,0.319224745,0.297173381,0.338964432,0.332787037,0.292671472,0.289510578,0.26208517,0.272091061,0.306343943,0.285245389,0.325344533,0.306639671,0.280190647,0.274886638,0.257485598,0.262074232,0.29014945,0.271777451,0.30785197
A,0.264506072,0.446053892,0.298490912,0.446670234,0.335915983,0.408976972,0.347373068,0.343151122,0.359669626,0.295681506,0.381974101,0.348336846,0.361847967,0.291836202,0.329541385,0.316912055,0.321365446,0.343240798,0.358437717,0.318347991,0.332755715,0.270513892,0.30211252,0.316438615,0.309977084,0.339223564,0.334862143,0.299069077,0.309519976,0.25783053,0.285455465,0.302663922,0.295232505,0.32736963,0.309707791,0.285203308,0.289579958,0.253903091,0.274795413,0.288505852,0.283278257,0.312369615
A,0.291834056,0.450456947,0.320277929,0.451780736,0.360431015,0.410866737,0.384878725,0.353196204,0.402368456,0.310369968,0.402842075,0.359881014,0.392498493,0.310831547,0.367263287,0.346077561,0.367826074,0.366929054,0.382315993,0.334691077,0.36589092,0.293395698,0.340661407,0.338669002,0.351839781,0.349622905,0.360198796,0.317590773,0.342639863,0.28313598,0.32085821,0.327021569,0.33311981,0.339838505,0.337374598,0.304184347,0.320934892,0.280735344,0.30757466,0.31489411,0.317384988,0.330613226
A,0.329281092,0.473887891,0.369770259,0.47325623,0.413201034,0.43628642,0.433264941,0.385196328,0.447209358,0.348683536,0.429122508,0.370769531,0.429562122,0.33226788,0.409564346,0.373575091,0.408762246,0.392776251,0.40660575,0.351760119,0.405625343,0.318180352,0.385557622,0.367850512,0.387499213,0.380437464,0.382150322,0.340634495,0.378133625,0.310431987,0.362248898,0.358591497,0.365987927,0.372658461,0.355749637,0.332408816,0.351064831,0.308610857,0.342265487,0.345091403,0.34652257,0.360398024
A,0.352297843,0.506996393,0.399982721,0.519047856,0.446683913,0.470828384,0.466860712,0.41153273,0.486313939,0.38296783,0.447088033,0.412206411,0.455986291,0.368810326,0.436515778,0.410090536,0.429244518,0.430956423,0.420307696,0.395496547,0.426321745,0.354424655,0.409527689,0.406936735,0.407387435,0.42385298,0.394322872,0.385536134,0.398964316,0.349161714,0.385680705,0.401180744,0.384376794,0.418668121,0.367306352,0.378566027,0.372346699,0.35102734,0.365682304,0.389345646,0.364883631,0.406168103
A,0.353180796,0.529166758,0.404301614,0.534408569,0.447079688,0.48958084,0.466042936,0.433607191,0.484635234,0.405096322,0.439648539,0.43714264,0.451060802,0.395463824,0.435797542,0.434000671,0.427168727,0.455746889,0.413905323,0.423370421,0.423835486,0.381073117,0.410158753,0.430498958,0.403153032,0.450917244,0.388165087,0.415923744,0.396681368,0.375498742,0.386232585,0.426340282,0.379996091,0.447813094,0.359872341,0.411638796,0.368515372,0.379593164,0.364262968,0.414881319,0.360026091,0.433103383
A,0.299480379,0.522726417,0.348931581,0.525430799,0.387705266,0.474729806,0.40060696,0.419401377,0.411433876,0.38810727,0.37622875,0.419022739,0.385483056,0.38018778,0.373492181,0.425017595,0.37037766,0.447536409,0.349011064,0.408497661,0.355539918,0.370957762,0.345647871,0.42215842,0.342738509,0.441326588,0.321410984,0.403630316,0.326968908,0.368398488,0.320435107,0.419690013,0.317403525,0.440265864,0.291775882,0.401062667,0.299157947,0.372864425,0.295523345,0.411176085,0.29234907,0.430572122
A,0.237158448,0.531580091,0.290039033,0.528378367,0.332942218,0.475962877,0.348153919,0.413532019,0.362951308,0.377368689,0.318631679,0.416190326,0.325013995,0.36868602,0.315050304,0.413899928,0.313166112,0.437014043,0.289351195,0.406555086,0.292730361,0.360155284,0.285156161,0.415480196,0.283918202,0.435194969,0.260527939,0.402703583,0.262109727,0.35994637,0.258823633,0.415019959,0.25874114,0.436460018,0.22948876,0.402123272,0.231752664,0.36935544,0.232484996,0.408788323,0.232764304,0.428905725
A,0.171602085,0.536438048,0.223747775,0.524913073,0.269118339,0.466330051,0.280819446,0.399742812,0.295375466,0.359934479,0.252715677,0.401872307,0.2556265,0.353996575,0.244087189,0.406326622,0.244480953,0.428129971,0.220714509,0.393835843,0.221442908,0.346990496,0.214300275,0.408915073,0.215297908,0.428399563,0.190320879,0.392264783,0.188424721,0.348093748,0.186416954,0.409619629,0.188883975,0.431831598,0.158104151,0.395147681,0.157962248,0.359271884,0.159676045,0.40370056,0.161749795,0.425905347
A,0.145202562,0.547707438,0.200759128,0.528539598,0.237596542,0.463583767,0.241714954,0.395043671,0.255545497,0.35567081,0.214086056,0.403919846,0.214927107,0.351316512,0.208227009,0.40361622,0.208804324,0.426593184,0.180630073,0.399587333,0.179601893,0.348599285,0.178085804,0.40939942,0.17940551,0.42788288,0.149123907,0.400694817,0.146039367,0.354106069,0.149008006,0.414389402,0.151640281,0.435632467,0.116305605,0.405757487,0.114157781,0.364394993,0.119669601,0.404720396,0.122271657,0.426274687
A,0.20434539,0.554495931,0.259010285,0.555207253,0.301724553,0.4857651,0.313654065,0.416019171,0.325725049,0.380584627,0.283501923,0.419447362,0.28927964,0.380853295,0.278291196,0.43214187,0.278651178,0.450254977,0.251007915,0.413410753,0.254199296,0.372191638,0.24761492,0.432419032,0.247557506,0.451378256,0.220336139,0.413689047,0.220696822,0.374523759,0.218360022,0.43459788,0.217985764,0.45548752,0.1880389,0.416187257,0.190203741,0.38770178,0.189052716,0.431820184,0.189051569,0.450339794
A,0.299833775,0.568012238,0.353577435,0.569571733,0.397311866,0.508931875,0.412657827,0.444932908,0.424244553,0.408546239,0.378974646,0.440095127,0.388949543,0.401178986,0.378686637,0.450182498,0.375532657,0.470803946,0.347601444,0.431174278,0.356030971,0.390389383,0.349392056,0.446436137,0.346371233,0.465483129,0.317255557,0.429162085,0.323455632,0.390154898,0.320576161,0.447017401,0.318098962,0.468037784,0.285330117,0.43016991,0.294002056,0.397428811,0.292899132,0.439750433,0.290581971,0.460065007
A,0.351019293,0.574960113,0.402801812,0.576777697,0.447357357,0.519743919,0.468474478,0.461672187,0.481981009,0.427402258,0.432078242,0.445895135,0.444571078,0.407075316,0.433176607,0.456705719,0.428554356,0.4723171,0.402258664,0.435693115,0.413206965,0.396237463,0.403515399,0.455812633,0.398331493,0.470244616,0.370580405,0.431212723,0.38021028,0.39252907,0.375067264,0.452454895,0.370077431,0.469811201,0.335473299,0.42895183,0.347186893,0.39867568,0.346246004,0.440184563,0.341607034,0.456352383
A,0.471273482,0.593768775,0.522304237,0.588811874,0.565281391,0.530309916,0.583297849,0.474794954,0.585963488,0.431286931,0.537018895,0.45489338,0.552501142,0.4120875,0.559409499,0.447618306,0.561290622,0.472798288,0.509073257,0.447701663,0.529217184,0.411368549,0.527013004,0.468692899,0.517425537,0.493649989,0.47799778,0.445422947,0.496765196,0.408270419,0.496526569,0.466787636,0.48772189,0.494533271,0.442274541,0.447258711,0.4619174,0.412070155,0.465046525,0.452846885,0.458683431,0.477435648
A,0.542822063,0.628067672,0.5960536,0.616714835,0.635290861,0.548700631,0.651537716,0.492595792,0.653830826,0.45307678,0.605570138,0.464675099,0.624116242,0.427986801,0.624181986,0.476270378,0.615756273,0.496702671,0.575674176,0.459439129,0.593885481,0.422554433,0.595374167,0.478576243,0.585279882,0.493705243,0.541314006,0.460861742,0.559814692,0.41967988,0.566321135,0.475344419,0.55646342,0.49511084,0.501642823,0.466947556,0.521248162,0.429652959,0.531745076,0.468660921,0.526352048,0.490075856
A,0.648980141,0.719517112,0.712962449,0.70826906,0.755337119,0.620767713,0.765630722,0.54386276,0.783538938,0.497883171,0.723537624,0.525771916,0.746638596,0.484562427,0.751338243,0.541952848,0.745929539,0.567831397,0.689574599,0.518191814,0.719788015,0.476554185,0.720198929,0.553040981,0.705038548,0.573281765,0.65038693,0.516470551,0.684515834,0.475605547,0.687682033,0.552361727,0.670428514,0.577279031,0.603433609,0.521289408,0.639792264,0.481007725,0.652594447,0.536128461,0.643322825,0.563462138
A,0.721039951,0.781189382,0.799709797,0.758846045,0.848030627,0.662470639,0.858021855,0.580794334,0.870068967,0.522162318,0.814471483,0.562309623,0.848194897,0.519179702,0.847232819,0.590937793,0.830576956,0.627056539,0.776452601,0.553477228,0.815126538,0.506861985,0.813111126,0.59601438,0.792362213,0.628214061,0.732818425,0.551764309,0.774563134,0.507507861,0.776869595,0.596684933,0.756149769,0.63015002,0.680910826,0.55772382,0.72770822,0.516026855,0.740235507,0.581894696,0.727146983,0.615816891
A,0.842603683,0.891474724,0.93383348,0.861264527,0.999879718,0.76158762,1.013456345,0.664662063,1.00734973,0.586623669,0.944619298,0.62691915,0.994509459,0.578256726,0.995889902,0.66377151,0.971418738,0.71114397,0.903106451,0.613493323,0.965420127,0.564482689,0.961158335,0.672074378,0.927141786,0.714627028,0.852454185,0.608461022,0.916941822,0.563111722,0.915847719,0.671780109,0.883013904,0.714302003,0.788613379,0.615757346,0.858635962,0.572738945,0.870046496,0.653853059,0.846309245,0.695107579
A,0.84209317,0.93511343,0.947442353,0.891544044,1.024028063,0.809021771,1.060991764,0.727622449,1.070142031,0.653448045,0.967976332,0.663141191,1.030640125,0.620205879,1.030633926,0.706428289,1.00407362,0.758873641,0.924008548,0.643307626,0.998290062,0.605421424,0.994780183,0.711591482,0.961380661,0.761583507,0.871977091,0.631865442,0.95079726,0.596194267,0.947466016,0.705955088,0.914158404,0.755964577,0.811698914,0.637117982,0.889799178,0.596975803,0.897898316,0.681733668,0.87409687,0.731152713
A,0.795681059,0.947821498,0.892632782,0.918093026,0.99016279,0.821788847,1.027343273,0.727148116,1.043206573,0.646269858,0.934788644,0.646351576,0.993195653,0.608061016,0.989649534,0.711095452,0.96311909,0.776113272,0.872790217,0.631072283,0.9444471,0.59350723,0.938369513,0.724844694,0.906470954,0.77872932,0.804750443,0.633693814,0.874625981,0.603441238,0.875257254,0.731161952,0.846170843,0.779156864,0.727714479,0.658299804,0.796727061,0.622468412,0.812419415,0.712856412,0.794054031,0.754154205
A,0.702795744,0.920438647,0.811188519,0.906560779,0.910393357,0.757660091,0.946678996,0.627394795,0.977890372,0.540171862,0.866560757,0.58575809,0.918274522,0.528555572,0.899855673,0.651438713,0.870723248,0.6878739,0.797283471,0.570601761,0.852997661,0.515891373,0.835663497,0.666222513,0.802075148,0.686316729,0.721842885,0.574409783,0.775947809,0.525114059,0.770269871,0.670860648,0.738139868,0.691240132,0.637126327,0.590126693,0.690545619,0.541491985,0.700895786,0.643569589,0.678982317,0.670213938
A,0.585275352,0.857970655,0.738297224,0.836624265,0.85331285,0.653806448,0.883216381,0.504191697,0.926398158,0.422248036,0.816342831,0.45825845,0.878731489,0.390771896,0.845389366,0.539479733,0.812741518,0.568746686,0.732964396,0.433243692,0.796232045,0.384640187,0.763483465,0.561054587,0.731131911,0.548032045,0.646724522,0.435465753,0.705818832,0.396083534,0.687741518,0.563384712,0.655619681,0.547587335,0.555284858,0.452359349,0.610999942,0.418071806,0.614628792,0.53974551,0.586339474,0.547107518
A,0.566357672,0.791386843,0.71870476,0.747958541,0.82302171,0.565583348,0.866752028,0.415501177,0.910397649,0.313317597,0.785715938,0.389784038,0.841465473,0.304569751,0.812020779,0.453879386,0.780035198,0.501561165,0.70765239,0.357908607,0.760613978,0.284502447,0.731104493,0.46468997,0.696647704,0.482219189,0.622357428,0.355057687,0.675248682,0.269580543,0.656467676,0.45019117,0.623988926,0.470797747,0.525306761,0.367709756,0.578311563,0.31248039,0.578397214,0.437291414,0.555627882,0.461322814
A,0.498186022,0.6812765,0.655864716,0.63931489,0.769329965,0.462635517,0.807082951,0.290938795,0.85596931,0.175091177,0.726130247,0.244321838,0.772919178,0.135967121,0.742158592,0.296838403,0.705642223,0.366879463,0.646421552,0.210445225,0.693499625,0.10274519,0.662163556,0.303228617,0.62773031,0.358737707,0.558925331,0.203798309,0.602438807,0.107209101,0.582947969,0.304913133,0.555782735,0.358410299,0.45726335,0.215447381,0.502792001,0.128577679,0.505392611,0.264868051,0.488915563,0.314466059
A,0.388241291,0.7207762,0.569292128,0.6577003,0.68889302,0.455998987,0.73612839,0.268841058,0.79095155,0.150089964,0.652555168,0.237088919,0.701399386,0.093095303,0.664043427,0.278479278,0.630247295,0.353537261,0.559325993,0.201193675,0.605641901,0.060664311,0.570768476,0.280736297,0.537762225,0.337623388,0.458846956,0.189536437,0.49830991,0.061243981,0.476096064,0.278643668,0.45112139,0.335346431,0.343942642,0.192389458,0.384909093,0.076685414,0.386187315,0.231816366,0.371563762,0.29369244
A,0.286863595,0.84566927,0.488642097,0.813838601,0.634586811,0.591180146,0.696549177,0.366834879,0.756139457,0.226684853,0.588308096,0.336788952,0.640819669,0.17340669,0.590762377,0.378888756,0.557548225,0.444970608,0.473487854,0.291818678,0.523875177,0.13103205,0.482598603,0.383659929,0.460314751,0.416088581,0.358962834,0.2726987,0.397882283,0.137965977,0.374081641,0.382377803,0.361387819,0.41327849,0.239883244,0.264256954,0.272041082,0.149934813,0.272629827,0.325178683,0.267653763,0.375791967
A,0.208198667,0.842256963,0.392292619,0.797054708,0.536225498,0.579440951,0.600319445,0.37691614,0.654630542,0.240527809,0.506531537,0.354233801,0.534475923,0.205351979,0.484548986,0.391936809,0.465523481,0.440646023,0.395771205,0.312575936,0.415339977,0.183246687,0.377690762,0.411180109,0.373143852,0.42614615,0.282526374,0.294972926,0.300586551,0.175258487,0.278017551,0.396840841,0.278996706,0.42186293,0.1683283,0.286205351,0.184442073,0.189790666,0.180370644,0.342654675,0.179602861,0.385797232
A,0.199021995,0.728800178,0.351096749,0.679396927,0.457310736,0.511142731,0.494026899,0.351457834,0.542277396,0.257017076,0.41916737,0.336285084,0.440608114,0.228801817,0.409362167,0.375049949,0.393570006,0.416142553,0.331733555,0.309539407,0.352509141,0.208072722,0.328241676,0.37939474,0.316761911,0.395083755,0.247976422,0.29988423,0.265357673,0.20937115,0.250869334,0.376905799,0.246672556,0.39680168,0.162102938,0.297579795,0.182222575,0.218531296,0.181565821,0.33638069,0.17868726,0.372209191
A,0.246592283,0.672860086,0.381127059,0.619382381,0.467410505,0.481223077,0.498045206,0.347308725,0.535172582,0.262297302,0.432506144,0.338132173,0.451017976,0.240763023,0.426979929,0.361526489,0.412445217,0.404991001,0.359960049,0.314446092,0.378519416,0.222148955,0.359980762,0.363925636,0.346630782,0.39118138,0.289642066,0.30843991,0.30455929,0.224146888,0.295023978,0.363834083,0.286905617,0.395650357,0.215439349,0.311323225,0.236765325,0.233953193,0.238422781,0.33037293,0.232028812,0.369645596
A,0.297120214,0.604364514,0.397872239,0.544032872,0.455868244,0.391224593,0.474039882,0.26862061,0.497230738,0.18800208,0.409856737,0.281286359,0.437256515,0.195281222,0.43209818,0.313127697,0.415787786,0.346559644,0.347552389,0.277317047,0.374833077,0.205457941,0.37465477,0.344113022,0.357278794,0.3523224,0.28286922,0.291757524,0.312474072,0.22756803,0.320367664,0.358586341,0.304947764,0.368675053,0.213472471,0.315307528,0.24060297,0.252994537,0.26007697,0.341932833,0.250754446,0.367557794
A,0.319110572,0.631894827,0.400628805,0.490444928,0.400272697,0.337389886,0.391477048,0.225863874,0.384413451,0.131158188,0.258297622,0.236701891,0.382086813,0.187927067,0.406261623,0.27311644,0.387063742,0.307670891,0.229299545,0.27436772,0.379329324,0.237785697,0.398298025,0.329358071,0.372305006,0.358195364,0.22349371,0.332737803,0.375338733,0.307701677,0.390716195,0.390027195,0.362666368,0.420061171,0.233649313,0.402062625,0.342817873,0.369165063,0.366371244,0.421619296,0.357810318,0.446052253
A,0.29904142,0.687570572,0.296919793,0.53998673,0.30495286,0.348145127,0.312124521,0.199850753,0.295813799,0.091491699,0.207110643,0.285323024,0.37449339,0.164771467,0.388890564,0.245562986,0.348546535,0.288838476,0.229404569,0.346511334,0.413272858,0.23218751,0.414435208,0.310543984,0.375332624,0.339470565,0.272675216,0.419211805,0.445365608,0.305119067,0.441207707,0.379413575,0.402523279,0.408248752,0.328773528,0.491411746,0.467736542,0.381861508,0.459168255,0.438759983,0.416335553,0.477333933
A,0.276816547,0.71322608,0.228892207,0.567048073,0.221576512,0.364526182,0.233362228,0.201375678,0.211148143,0.100193411,0.162364542,0.338654369,0.303104222,0.174457505,0.31805107,0.244280249,0.286045641,0.303263277,0.220519722,0.398923904,0.359726846,0.223758504,0.364566803,0.296216369,0.332449317,0.347955406,0.293724537,0.462642342,0.414429873,0.295922637,0.411080956,0.368391156,0.378839493,0.415848196,0.373145372,0.521664917,0.464960486,0.372338802,0.457979381,0.431589961,0.426938117,0.480724037
A,0.251754165,0.742895901,0.160122707,0.599344969,0.135579556,0.409159541,0.148031309,0.239951998,0.143786699,0.13720572,0.128717542,0.380853623,0.225173652,0.196297258,0.233106121,0.258686244,0.206186295,0.324357808,0.219817847,0.42484054,0.303850114,0.234614059,0.305798471,0.296504021,0.279398441,0.353389472,0.314964533,0.470700294,0.376711041,0.303690791,0.374215186,0.36777854,0.351529956,0.423592567,0.402131408,0.516861498,0.432102293,0.366148561,0.428367913,0.429206669,0.416713357,0.48554346
A,0.205643713,0.767288744,0.089102983,0.660374045,0.010838196,0.508990824,-0.016874284,0.356451094,-0.003285855,0.256643713,0.036818802,0.433501989,0.071321793,0.259294063,0.088969804,0.318319499,0.077813044,0.39328739,0.132317916,0.43213281,0.162906229,0.265684009,0.173167646,0.324150354,0.162079722,0.400432229,0.228957385,0.440857023,0.246365517,0.305241883,0.250694007,0.363305479,0.242102027,0.433927268,0.316002548,0.462155461,0.313698947,0.347571701,0.310091823,0.402730912,0.306574166,0.461307496
A,0.199705482,0.799962759,0.083341919,0.696605206,0.018094651,0.557240069,0.010019377,0.416161954,0.058279924,0.331034899,0.042478308,0.450694948,0.053766429,0.281820536,0.063460253,0.335027695,0.057443671,0.407609403,0.132348567,0.439567685,0.146029308,0.287964493,0.148466632,0.342404991,0.143136799,0.415772498,0.223210186,0.445575893,0.226566464,0.320635051,0.223224401,0.372273892,0.219005406,0.440241158,0.305163383,0.468739063,0.295544982,0.367772371,0.286139756,0.41847986,0.284321994,0.475175321
A,0.208327353,0.723217189,0.117394082,0.586721957,0.085794225,0.432572037,0.090931833,0.287526995,0.0853149,0.19672288,0.08417967,0.356569588,0.167443633,0.238378078,0.178481117,0.295224339,0.151932061,0.351952791,0.16336441,0.376172155,0.239787504,0.264004469,0.246119142,0.321971714,0.218802124,0.375430703,0.246576041,0.405169308,0.306586981,0.30571416,0.307963997,0.362932026,0.283544511,0.41602546,0.323023438,0.44201526,0.357402623,0.356262058,0.355169773,0.4147017,0.338499308,0.461574793
A,0.170733377,0.644441605,0.091341063,0.530695081,0.067976072,0.390522391,0.075361729,0.254741967,0.068583623,0.188044041,0.044895142,0.329147339,0.147452474,0.227284357,0.158120736,0.281776667,0.131345153,0.326449186,0.104671761,0.349516362,0.203172341,0.252851725,0.208908528,0.310987622,0.185492501,0.349443287,0.174393013,0.380979598,0.258556902,0.289103508,0.259931177,0.348080665,0.237216309,0.387358636,0.244378567,0.418757796,0.303149968,0.334716231,0.301347554,0.39018634,0.281554401,0.425598294
A,0.192259088,0.652620494,0.144745588,0.540098727,0.137153357,0.402630866,0.15292117,0.293212205,0.153288037,0.228703231,0.097534664,0.332184374,0.194647029,0.243088529,0.210863888,0.292268276,0.190101415,0.335407943,0.137332872,0.347407311,0.239221767,0.265431166,0.2486137,0.317736536,0.223452598,0.353080004,0.1876809,0.372165203,0.279782146,0.297490954,0.284564734,0.352690965,0.258889943,0.383418471,0.243254006,0.404608995,0.315538198,0.336457163,0.314904332,0.390558004,0.291303098,0.422443956
A,0.212653056,0.644839346,0.199960172,0.508893013,0.203980029,0.386740655,0.216132075,0.290205657,0.209626749,0.235455483,0.147653133,0.321144402,0.239945561,0.248205468,0.252595663,0.305846512,0.233453661,0.340656608,0.171883643,0.335882753,0.273082763,0.267796814,0.278727382,0.331324905,0.250836313,0.366847634,0.206686258,0.360045642,0.302125901,0.297949195,0.305197209,0.367836505,0.277576327,0.3994039,0.25165087,0.384491235,0.324430704,0.33616212,0.320024192,0.399460971,0.293551415,0.430944204
A,0.213463426,0.650140047,0.206889302,0.520867467,0.212898269,0.401652217,0.228341162,0.30711928,0.224212602,0.249345392,0.153401315,0.334252685,0.246092156,0.260172814,0.25733906,0.320832431,0.237146094,0.356420308,0.172859952,0.347216189,0.275720984,0.279649913,0.281325817,0.343385249,0.254642159,0.378126383,0.202347443,0.369818091,0.301397204,0.310461849,0.30509758,0.379112929,0.278770477,0.409550726,0.243427694,0.393575013,0.320828497,0.348572731,0.316650033,0.409683406,0.290629804,0.439929903
A,0.223514289,0.635400832,0.221046254,0.516375124,0.231403962,0.405052125,0.249788061,0.318159461,0.248551458,0.264932632,0.173648223,0.338741273,0.268714398,0.275037706,0.279991865,0.335199833,0.258690715,0.371746868,0.188744038,0.346906275,0.294370323,0.296214581,0.299272269,0.35944128,0.272098482,0.39415127,0.215080097,0.366702348,0.315449655,0.320783913,0.31900692,0.386772573,0.293421924,0.416248232,0.2515589,0.38934648,0.329432666,0.354727834,0.32740128,0.412364751,0.304610342,0.441548795
A,0.230318502,0.608574867,0.225218385,0.500893354,0.234493971,0.39998883,0.252682805,0.325992644,0.257043362,0.287618577,0.187032163,0.337496817,0.272649199,0.288977116,0.279896528,0.340959907,0.25853014,0.371549606,0.201960906,0.34365195,0.296393067,0.303439707,0.30021891,0.3601273,0.274949104,0.391163141,0.227289349,0.359321773,0.317631245,0.320762545,0.320420265,0.379959464,0.296776026,0.406878769,0.261720508,0.37925145,0.332031608,0.349975854,0.32956633,0.402463824,0.308751851,0.429497898
A,0.246899351,0.58880043,0.224012613,0.49653244,0.229768842,0.402733177,0.253632635,0.337955922,0.262720793,0.299716294,0.196546495,0.352163017,0.27146095,0.310340643,0.282452404,0.348687381,0.264486969,0.375426978,0.221658304,0.35229975,0.299509943,0.318852544,0.305540562,0.3603535,0.28361848,0.386542886,0.254973471,0.363687128,0.325844586,0.332272202,0.330248863,0.377403677,0.309941947,0.399982274,0.292217135,0.385263503,0.346650362,0.358067036,0.346538574,0.401265979,0.329059035,0.42524761
A,0.326996744,0.623874545,0.243238837,0.572185457,0.214981183,0.474729717,0.214253426,0.382534951,0.208580106,0.321363986,0.258820176,0.381362796,0.248238921,0.329423904,0.239700764,0.371170223,0.24169144,0.40858674,0.311263323,0.384772569,0.293786317,0.343727469,0.282634586,0.377966315,0.284729004,0.41230014,0.356824785,0.405713677,0.335359484,0.373219669,0.324384063,0.405016363,0.324850112,0.440154731,0.394710571,0.433957219,0.373842478,0.408730865,0.362769186,0.433167964,0.362720281,0.46105212
A,0.493916333,0.771061003,0.404375345,0.720883846,0.365084887,0.609173894,0.352055699,0.495996147,0.332819641,0.413006634,0.467556596,0.528916061,0.404619873,0.422010481,0.365002245,0.430471241,0.354837209,0.457252234,0.505521894,0.517154098,0.434228927,0.420469671,0.395366222,0.434391856,0.387781739,0.464959472,0.525538802,0.518062472,0.456206888,0.42632547,0.422297269,0.440056324,0.41752094,0.467594773,0.532105982,0.519937217,0.482584924,0.440266907,0.454774112,0.446019113,0.453059286,0.466384083
